"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
41,"management","married","","no","no","yes","cellular","nov","fri",129,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
42,"blue-collar","married","high.school","no","no","yes","cellular","apr","mon",178,5,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
56,"technician","married","","","yes","yes","cellular","jul","fri",84,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"technician","married","professional.course","no","no","no","cellular","jul","wed",187,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
37,"technician","married","high.school","no","yes","no","telephone","jun","tue",398,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
39,"technician","married","professional.course","no","no","no","cellular","jul","tue",62,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
36,"services","married","high.school","no","no","no","telephone","may","fri",77,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"services","married","high.school","no","yes","yes","cellular","may","tue",15,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
36,"housemaid","married","basic.4y","no","no","no","cellular","jul","mon",262,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
47,"blue-collar","married","basic.9y","no","no","no","cellular","aug","fri",27,11,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
22,"student","single","high.school","no","no","no","cellular","may","fri",87,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
23,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","wed",298,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
46,"management","married","basic.9y","","yes","no","telephone","jun","tue",495,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
85,"retired","married","basic.4y","no","no","no","cellular","apr","tue",165,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.384,5099.1,"no"
42,"admin.","single","university.degree","no","yes","yes","cellular","jul","wed",122,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"no"
36,"services","married","high.school","","no","no","telephone","may","tue",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"entrepreneur","single","university.degree","no","yes","no","cellular","nov","wed",61,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
83,"retired","married","basic.9y","no","no","no","cellular","oct","fri",138,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
37,"entrepreneur","divorced","high.school","","no","no","cellular","jul","wed",344,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
59,"retired","married","basic.4y","","no","no","cellular","aug","mon",555,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
32,"","","university.degree","no","no","no","telephone","jun","thu",36,7,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
39,"housemaid","married","university.degree","no","yes","no","telephone","may","wed",536,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"unemployed","single","professional.course","no","no","no","cellular","oct","fri",142,4,6,1,"success",-1.1,94.601,-49.5,1.029,4963.6,"no"
51,"unemployed","married","high.school","no","yes","no","telephone","may","thu",39,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
34,"management","married","university.degree","no","no","no","cellular","jul","thu",91,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"admin.","married","university.degree","no","yes","yes","cellular","aug","mon",87,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
48,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",321,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
44,"technician","divorced","professional.course","","yes","no","cellular","apr","thu",18,3,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
28,"blue-collar","single","high.school","no","yes","no","cellular","apr","thu",329,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.483,5099.1,"yes"
39,"services","married","high.school","no","no","no","cellular","jul","tue",297,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
51,"technician","single","professional.course","no","no","no","cellular","aug","wed",1740,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
24,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",221,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
36,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
59,"admin.","married","basic.4y","","yes","no","cellular","jul","thu",137,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"technician","single","university.degree","no","yes","yes","cellular","may","tue",69,1,3,1,"success",-1.8,92.893,-46.2,1.266,5099.1,"no"
26,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",153,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"yes"
42,"services","married","university.degree","no","yes","no","cellular","apr","mon",17,6,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
60,"retired","married","basic.6y","no","yes","yes","telephone","apr","mon",384,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"admin.","married","high.school","no","yes","no","cellular","may","fri",364,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
41,"services","married","professional.course","no","no","yes","cellular","jul","fri",146,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
49,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","thu",290,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
34,"services","married","high.school","no","yes","no","cellular","may","fri",15,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
25,"services","married","high.school","","no","no","telephone","may","fri",89,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"blue-collar","divorced","high.school","no","yes","no","cellular","may","tue",334,6,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
54,"admin.","married","university.degree","no","no","no","cellular","aug","wed",174,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
48,"services","divorced","high.school","","yes","no","cellular","nov","mon",90,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
34,"technician","single","university.degree","no","yes","yes","cellular","aug","thu",38,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
43,"blue-collar","single","basic.6y","no","yes","no","telephone","nov","wed",401,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
52,"blue-collar","single","basic.9y","","yes","no","telephone","may","tue",202,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
46,"unemployed","divorced","high.school","","yes","yes","telephone","may","fri",69,15,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"blue-collar","married","high.school","no","no","no","cellular","apr","mon",164,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
53,"management","married","basic.4y","no","yes","no","cellular","nov","wed",107,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
31,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",93,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
29,"admin.","single","university.degree","","yes","no","cellular","aug","mon",129,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
61,"admin.","married","","no","yes","yes","cellular","jul","mon",109,3,999,1,"failure",-1.7,94.215,-40.3,0.889,4991.6,"no"
71,"retired","married","university.degree","no","yes","no","cellular","aug","thu",1112,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.829,5076.2,"no"
48,"technician","married","professional.course","no","yes","no","cellular","aug","thu",107,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
49,"admin.","single","","","yes","no","telephone","may","thu",122,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"blue-collar","married","basic.9y","no","yes","yes","cellular","aug","tue",303,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
27,"admin.","married","high.school","no","no","no","cellular","may","thu",244,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
30,"admin.","single","university.degree","no","no","yes","cellular","jul","tue",135,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
55,"technician","single","university.degree","","yes","no","telephone","may","fri",390,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"technician","married","basic.9y","no","yes","no","cellular","may","tue",500,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
25,"technician","married","professional.course","no","no","no","cellular","jun","wed",595,3,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,"no"
44,"services","single","high.school","no","yes","yes","cellular","nov","wed",277,4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
28,"technician","single","professional.course","no","yes","no","telephone","may","fri",65,13,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
32,"technician","married","professional.course","no","yes","no","cellular","nov","thu",370,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"blue-collar","married","basic.6y","","no","no","cellular","may","fri",171,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
32,"student","single","university.degree","no","yes","no","cellular","nov","wed",135,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
33,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",339,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
51,"blue-collar","divorced","","","","","telephone","jun","wed",339,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
27,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","tue",185,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
44,"unemployed","married","high.school","no","yes","no","cellular","aug","thu",284,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"no"
44,"housemaid","married","basic.4y","","yes","no","cellular","jul","wed",103,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
70,"retired","divorced","professional.course","no","yes","no","telephone","sep","wed",380,4,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,"no"
44,"technician","married","university.degree","no","no","no","cellular","jun","wed",874,2,999,1,"failure",-1.7,94.055,-39.8,0.715,4991.6,"yes"
46,"management","married","basic.9y","no","yes","yes","telephone","may","tue",415,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"admin.","divorced","university.degree","no","no","no","telephone","jun","mon",147,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
36,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","mon",57,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
33,"management","single","university.degree","no","no","no","telephone","may","tue",125,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"technician","married","professional.course","no","yes","no","cellular","jul","tue",136,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"self-employed","married","basic.9y","no","yes","no","telephone","may","wed",26,1,999,2,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
41,"admin.","single","high.school","no","no","yes","telephone","may","mon",36,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
48,"unemployed","married","basic.6y","no","yes","no","cellular","jul","thu",267,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"admin.","married","university.degree","no","no","no","telephone","may","thu",319,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
55,"technician","married","university.degree","no","no","no","telephone","may","mon",349,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
23,"student","single","high.school","no","yes","no","cellular","apr","mon",637,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"blue-collar","single","high.school","no","no","no","telephone","may","tue",112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"services","divorced","high.school","no","yes","no","cellular","may","mon",622,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
27,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",262,3,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,"no"
47,"technician","married","professional.course","no","yes","no","cellular","nov","thu",329,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
32,"admin.","married","high.school","no","no","no","cellular","jul","mon",549,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
45,"blue-collar","divorced","professional.course","","yes","no","cellular","jul","wed",74,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"entrepreneur","single","basic.9y","","no","no","cellular","may","thu",300,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
43,"admin.","divorced","high.school","no","yes","no","telephone","may","fri",425,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"admin.","single","high.school","no","yes","no","telephone","may","thu",132,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
43,"services","married","high.school","no","no","no","telephone","may","tue",174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
58,"technician","married","professional.course","","no","no","telephone","jun","fri",18,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
34,"blue-collar","single","basic.6y","no","no","no","cellular","may","mon",204,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
43,"admin.","married","professional.course","no","yes","no","telephone","jun","thu",193,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
34,"admin.","married","high.school","no","no","no","cellular","nov","thu",1598,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
36,"blue-collar","single","high.school","no","no","yes","cellular","may","wed",1347,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"yes"
30,"admin.","single","university.degree","no","yes","no","telephone","may","tue",178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
58,"admin.","married","basic.4y","","no","no","cellular","may","fri",901,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
39,"services","single","high.school","no","no","no","cellular","jul","wed",239,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
40,"unemployed","single","high.school","no","yes","no","cellular","jul","mon",300,5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
22,"student","single","","no","no","no","cellular","nov","wed",87,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.716,5017.5,"no"
55,"blue-collar","married","basic.4y","","no","no","cellular","aug","mon",350,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"unemployed","single","high.school","no","yes","no","telephone","jul","wed",203,1,999,0,"nonexistent",1.4,93.918,-42.7,4.956,5228.1,"no"
50,"admin.","married","university.degree","no","no","yes","cellular","aug","wed",92,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
48,"admin.","single","high.school","no","no","no","cellular","jul","fri",52,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
35,"services","married","high.school","no","yes","no","cellular","jul","wed",698,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
44,"unemployed","married","basic.9y","no","no","no","telephone","jun","fri",9,8,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
30,"services","divorced","high.school","no","","","cellular","may","fri",186,4,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
41,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","fri",245,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"admin.","single","university.degree","no","no","no","cellular","aug","thu",81,1,3,1,"success",-2.9,92.201,-31.4,0.829,5076.2,"yes"
39,"admin.","single","high.school","no","yes","yes","cellular","apr","mon",55,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
38,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","thu",106,3,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
24,"technician","single","basic.6y","no","yes","no","cellular","jul","thu",127,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
36,"technician","married","high.school","no","no","no","telephone","jul","tue",426,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
25,"services","divorced","high.school","no","yes","no","telephone","may","thu",147,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
42,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",190,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
54,"admin.","married","high.school","no","no","no","cellular","jun","fri",455,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
28,"","single","","","yes","yes","telephone","may","tue",1201,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
52,"blue-collar","married","professional.course","no","no","yes","telephone","may","wed",611,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"services","divorced","high.school","no","no","no","cellular","may","tue",259,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
30,"blue-collar","married","basic.4y","","no","no","cellular","jul","mon",61,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
33,"technician","single","professional.course","no","no","yes","cellular","aug","mon",285,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
26,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",389,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
40,"technician","married","high.school","no","no","no","telephone","may","thu",191,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
